,Spot Price (NOK/kWh)
2023-01-31 05:00:00,0.4004
2023-01-31 06:00:00,0.4929
2023-01-31 07:00:00,0.5398
2023-01-31 08:00:00,0.5801000000000001
2023-01-31 09:00:00,0.6205
2023-01-31 10:00:00,0.6995
2023-01-31 11:00:00,0.896
2023-01-31 12:00:00,0.9652999999999999
2023-01-31 13:00:00,0.9602999999999999
2023-01-31 14:00:00,0.9615
2023-01-31 15:00:00,0.9648000000000001
2023-01-31 16:00:00,0.9998
2023-01-31 17:00:00,0.9909000000000001
2023-01-31 18:00:00,0.953
2023-01-31 19:00:00,0.9005
2023-01-31 20:00:00,0.8412000000000001
2023-01-31 21:00:00,0.8198000000000001
2023-01-31 22:00:00,0.6882999999999999
